,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
394658,570875,22627,MINT KITCHEN SCALES,2,10/12/2011 17:00,8.5,12667.0,Finland
394659,570875,22624,IVORY KITCHEN SCALES,2,10/12/2011 17:00,8.5,12667.0,Finland
394660,570875,21352,EUCALYPTUS & PINECONE  WREATH,12,10/12/2011 17:00,2.95,12667.0,Finland
394661,570875,82482,WOODEN PICTURE FRAME WHITE FINISH,6,10/12/2011 17:00,2.95,12667.0,Finland
394662,570875,22340,NOEL GARLAND PAINTED ZINC ,24,10/12/2011 17:00,0.39,12667.0,Finland
394663,570875,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,10/12/2011 17:00,0.29,12667.0,Finland
394664,570875,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,10/12/2011 17:00,0.29,12667.0,Finland
394665,570875,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,10/12/2011 17:00,0.29,12667.0,Finland
394666,570875,22232,JIGSAW TOADSTOOLS 3 PIECE,16,10/12/2011 17:00,0.59,12667.0,Finland
394667,570875,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/12/2011 17:00,2.95,12667.0,Finland
394668,570875,23321,SMALL WHITE HEART OF WICKER,12,10/12/2011 17:00,1.65,12667.0,Finland
394669,570875,23431,NATURAL HANGING QUILTED HEARTS ,12,10/12/2011 17:00,0.83,12667.0,Finland
394670,570875,20838,FRENCH LATTICE CUSHION COVER ,12,10/12/2011 17:00,0.85,12667.0,Finland
394671,570875,20839,FRENCH PAISLEY CUSHION COVER ,12,10/12/2011 17:00,0.85,12667.0,Finland
394672,570875,22161,HEART DECORATION RUSTIC HANGING ,24,10/12/2011 17:00,0.19,12667.0,Finland
394673,570875,22982,PANTRY PASTRY BRUSH,12,10/12/2011 17:00,1.25,12667.0,Finland
394674,570875,21535,RED RETROSPOT SMALL MILK JUG,6,10/12/2011 17:00,2.55,12667.0,Finland
394675,570875,21533,RETROSPOT LARGE MILK JUG,3,10/12/2011 17:00,4.95,12667.0,Finland
394676,570875,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,10/12/2011 17:00,4.95,12667.0,Finland
394677,570875,22138,BAKING SET 9 PIECE RETROSPOT ,6,10/12/2011 17:00,4.95,12667.0,Finland
395963,571053,23245,SET OF 3 REGENCY CAKE TINS,4,10/13/2011 13:53,4.95,12631.0,Finland
395964,571053,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,10/13/2011 13:53,1.65,12631.0,Finland
395965,571053,23028,DRAWER KNOB CRACKLE GLAZE BLUE,12,10/13/2011 13:53,1.65,12631.0,Finland
395966,571053,23031,DRAWER KNOB CRACKLE GLAZE PINK,12,10/13/2011 13:53,1.65,12631.0,Finland
395967,571053,23035,DRAWER KNOB CERAMIC IVORY,6,10/13/2011 13:53,1.45,12631.0,Finland
395968,571053,23032,DRAWER KNOB CRACKLE GLAZE IVORY,12,10/13/2011 13:53,1.65,12631.0,Finland
395969,571053,23236,STORAGE TIN VINTAGE DOILY ,6,10/13/2011 13:53,2.89,12631.0,Finland
395970,571053,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,10/13/2011 13:53,4.15,12631.0,Finland
395971,571053,23242,TREASURE TIN BUFFALO BILL ,6,10/13/2011 13:53,2.08,12631.0,Finland
395972,571053,23241,TREASURE TIN GYMKHANA DESIGN,6,10/13/2011 13:53,2.08,12631.0,Finland
395973,571053,23285,PINK VINTAGE SPOT BEAKER,8,10/13/2011 13:53,0.85,12631.0,Finland
395974,571053,23286,BLUE VINTAGE SPOT BEAKER,8,10/13/2011 13:53,0.85,12631.0,Finland
395975,571053,23287,RED VINTAGE SPOT BEAKER,8,10/13/2011 13:53,0.85,12631.0,Finland
395976,571053,23288,GREEN VINTAGE SPOT BEAKER,8,10/13/2011 13:53,0.85,12631.0,Finland
395977,571053,23306,SET OF 36 DOILIES PANTRY DESIGN,12,10/13/2011 13:53,1.45,12631.0,Finland
395978,571053,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,10/13/2011 13:53,0.55,12631.0,Finland
395979,571053,23341,PINK DINER WALL CLOCK,2,10/13/2011 13:53,8.5,12631.0,Finland
395980,571053,23342,MINT DINER WALL CLOCK,2,10/13/2011 13:53,8.5,12631.0,Finland
395981,571053,21212,PACK OF 72 RETROSPOT CAKE CASES,24,10/13/2011 13:53,0.55,12631.0,Finland
395982,571053,22627,MINT KITCHEN SCALES,2,10/13/2011 13:53,8.5,12631.0,Finland
395983,571053,22624,IVORY KITCHEN SCALES,2,10/13/2011 13:53,8.5,12631.0,Finland
395984,571053,20685,DOORMAT RED RETROSPOT,2,10/13/2011 13:53,8.25,12631.0,Finland
395985,571053,21731,RED TOADSTOOL LED NIGHT LIGHT,12,10/13/2011 13:53,1.65,12631.0,Finland
395986,571053,22367,CHILDRENS APRON SPACEBOY DESIGN,8,10/13/2011 13:53,1.95,12631.0,Finland
395987,571053,22899,CHILDREN'S APRON DOLLY GIRL ,6,10/13/2011 13:53,2.1,12631.0,Finland
395988,571053,85014B,RED RETROSPOT UMBRELLA,6,10/13/2011 13:53,5.95,12631.0,Finland
395989,571053,23256,CHILDRENS CUTLERY SPACEBOY ,4,10/13/2011 13:53,4.15,12631.0,Finland
395990,571053,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,10/13/2011 13:53,4.15,12631.0,Finland
395991,571053,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,10/13/2011 13:53,4.15,12631.0,Finland
395992,571053,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,10/13/2011 13:53,4.15,12631.0,Finland
395993,571053,POST,POSTAGE,4,10/13/2011 13:53,40.0,12631.0,Finland
421382,572964,21164,HOME SWEET HOME METAL SIGN ,6,10/27/2011 10:41,2.95,12630.0,Finland
421383,572964,23213,STAR WREATH DECORATION WITH BELL,12,10/27/2011 10:41,1.25,12630.0,Finland
421384,572964,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,10/27/2011 10:41,2.55,12630.0,Finland
421385,572964,85231B,CINAMMON SET OF 9 T-LIGHTS,12,10/27/2011 10:41,0.85,12630.0,Finland
421386,572964,22969,HOMEMADE JAM SCENTED CANDLES,12,10/27/2011 10:41,1.45,12630.0,Finland
421387,572964,22175,PINK OWL SOFT TOY,6,10/27/2011 10:41,2.95,12630.0,Finland
421388,572964,22176,BLUE OWL SOFT TOY,6,10/27/2011 10:41,2.95,12630.0,Finland
421389,572964,20963,APPLE BATH SPONGE,10,10/27/2011 10:41,1.25,12630.0,Finland
421390,572964,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,10/27/2011 10:41,3.29,12630.0,Finland
421391,572964,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,10/27/2011 10:41,9.95,12630.0,Finland
421392,572964,37450,CERAMIC CAKE BOWL + HANGING CAKES,6,10/27/2011 10:41,2.95,12630.0,Finland
421393,572964,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,10/27/2011 10:41,1.49,12630.0,Finland
421394,572964,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,10/27/2011 10:41,1.49,12630.0,Finland
421395,572964,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,10/27/2011 10:41,1.45,12630.0,Finland
421396,572964,22221,CAKE STAND LOVEBIRD 2 TIER PINK,2,10/27/2011 10:41,9.95,12630.0,Finland
421397,572964,23404,HOME SWEET HOME BLACKBOARD,6,10/27/2011 10:41,4.95,12630.0,Finland
421398,572964,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,10/27/2011 10:41,8.25,12630.0,Finland
421399,572964,23180,MUM'S KITCHEN CLOCK,4,10/27/2011 10:41,4.95,12630.0,Finland
421400,572964,23393,HOME SWEET HOME CUSHION COVER ,4,10/27/2011 10:41,3.75,12630.0,Finland
421401,572964,23395,BELLE JARDINIERE CUSHION COVER,4,10/27/2011 10:41,3.75,12630.0,Finland
421402,572964,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,24,10/27/2011 10:41,0.79,12630.0,Finland
421403,572964,23184,BULL DOG BOTTLE OPENER,4,10/27/2011 10:41,4.95,12630.0,Finland
421404,572964,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,10/27/2011 10:41,0.85,12630.0,Finland
421405,572964,21733,RED HANGING HEART T-LIGHT HOLDER,6,10/27/2011 10:41,2.95,12630.0,Finland
421406,572964,82001S,VINYL RECORD FRAME SILVER,4,10/27/2011 10:41,3.75,12630.0,Finland
421407,572964,22464,HANGING METAL HEART LANTERN,12,10/27/2011 10:41,1.65,12630.0,Finland
421408,572964,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,12,10/27/2011 10:41,1.65,12630.0,Finland
421409,572964,22064,PINK DOUGHNUT TRINKET POT ,12,10/27/2011 10:41,1.65,12630.0,Finland
421410,572964,22467,GUMBALL COAT RACK,6,10/27/2011 10:41,2.55,12630.0,Finland
421411,572964,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,10/27/2011 10:41,0.65,12630.0,Finland
421412,572964,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,10/27/2011 10:41,0.65,12630.0,Finland
421413,572964,22361,GLASS JAR DAISY FRESH COTTON WOOL,6,10/27/2011 10:41,2.95,12630.0,Finland
421414,572964,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",6,10/27/2011 10:41,2.95,12630.0,Finland
421415,572964,22423,REGENCY CAKESTAND 3 TIER,1,10/27/2011 10:41,12.75,12630.0,Finland
421416,572964,POST,POSTAGE,3,10/27/2011 10:41,40.0,12630.0,Finland
431364,573588,21843,RED RETROSPOT CAKE STAND,3,10/31/2011 15:01,10.95,12588.0,Finland
431365,573588,22138,BAKING SET 9 PIECE RETROSPOT ,3,10/31/2011 15:01,4.95,12588.0,Finland
431366,573588,22182,CAKE STAND VICTORIAN FILIGREE SMALL,4,10/31/2011 15:01,4.95,12588.0,Finland
431367,573588,22195,LARGE HEART MEASURING SPOONS,12,10/31/2011 15:01,1.65,12588.0,Finland
431368,573588,22196,SMALL HEART MEASURING SPOONS,12,10/31/2011 15:01,0.85,12588.0,Finland
431369,573588,22221,CAKE STAND LOVEBIRD 2 TIER PINK,2,10/31/2011 15:01,9.95,12588.0,Finland
431370,573588,22423,REGENCY CAKESTAND 3 TIER,2,10/31/2011 15:01,12.75,12588.0,Finland
431371,573588,22941,CHRISTMAS LIGHTS 10 REINDEER,2,10/31/2011 15:01,8.5,12588.0,Finland
431372,573588,22982,PANTRY PASTRY BRUSH,12,10/31/2011 15:01,1.25,12588.0,Finland
431373,573588,POST,POSTAGE,1,10/31/2011 15:01,40.0,12588.0,Finland
438796,574332,84997C,CHILDRENS CUTLERY POLKADOT BLUE,72,11/4/2011 9:24,3.75,12664.0,Finland
438797,574332,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,40,11/4/2011 9:24,4.15,12664.0,Finland
438798,574332,84997D,CHILDRENS CUTLERY POLKADOT PINK,72,11/4/2011 9:24,3.75,12664.0,Finland
438799,574332,POST,POSTAGE,3,11/4/2011 9:24,18.0,12664.0,Finland
439272,574442,23084,RABBIT NIGHT LIGHT,72,11/4/2011 11:40,1.79,12704.0,Finland
439273,574442,23480,MINI LIGHTS WOODLAND MUSHROOMS,12,11/4/2011 11:40,3.75,12704.0,Finland
439274,574442,23458,DOLLY CABINET 3 DRAWERS ,2,11/4/2011 11:40,14.95,12704.0,Finland
439275,574442,23472, NINE DRAWER OFFICE TIDY,2,11/4/2011 11:40,14.95,12704.0,Finland
439276,574442,22624,IVORY KITCHEN SCALES,4,11/4/2011 11:40,8.5,12704.0,Finland
439277,574442,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,11/4/2011 11:40,4.15,12704.0,Finland
439278,574442,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,11/4/2011 11:40,4.15,12704.0,Finland
439279,574442,21731,RED TOADSTOOL LED NIGHT LIGHT,24,11/4/2011 11:40,1.65,12704.0,Finland
439280,574442,POST,POSTAGE,5,11/4/2011 11:40,40.0,12704.0,Finland
439281,574442,23581,JUMBO BAG PAISLEY PARK,10,11/4/2011 11:40,2.08,12704.0,Finland
439344,C574447,POST,POSTAGE,-2,11/4/2011 11:44,40.0,12704.0,Finland
464252,576082,23380,PACK OF 12 VINTAGE DOILY TISSUES,24,11/14/2011 8:22,0.39,12428.0,Finland
464253,576082,20712,JUMBO BAG WOODLAND ANIMALS,10,11/14/2011 8:22,2.08,12428.0,Finland
464254,576082,22385,JUMBO BAG SPACEBOY DESIGN,10,11/14/2011 8:22,2.08,12428.0,Finland
464255,576082,23203,JUMBO BAG VINTAGE DOILY ,20,11/14/2011 8:22,2.08,12428.0,Finland
464256,576082,23515,EMBROIDERED RIBBON REEL DAISY ,6,11/14/2011 8:22,2.08,12428.0,Finland
464257,576082,23519,EMBROIDERED RIBBON REEL CLAIRE,6,11/14/2011 8:22,3.75,12428.0,Finland
464258,576082,23581,JUMBO BAG PAISLEY PARK,20,11/14/2011 8:22,2.08,12428.0,Finland
464259,576082,23582,VINTAGE DOILY JUMBO BAG RED ,20,11/14/2011 8:22,2.08,12428.0,Finland
464260,576082,21115,ROSE CARAVAN DOORSTOP,4,11/14/2011 8:22,6.75,12428.0,Finland
464261,576082,85099B,JUMBO BAG RED RETROSPOT,10,11/14/2011 8:22,2.08,12428.0,Finland
464262,576082,22386,JUMBO BAG PINK POLKADOT,10,11/14/2011 8:22,2.08,12428.0,Finland
464263,576082,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,11/14/2011 8:22,3.75,12428.0,Finland
464264,576082,22192,BLUE DINER WALL CLOCK,2,11/14/2011 8:22,8.5,12428.0,Finland
464265,576082,23341,PINK DINER WALL CLOCK,2,11/14/2011 8:22,8.5,12428.0,Finland
464266,576082,POST,POSTAGE,2,11/14/2011 8:22,40.0,12428.0,Finland
477658,577067,22598,CHRISTMAS MUSICAL ZINC TREE,72,11/17/2011 14:49,0.29,12704.0,Finland
477659,577067,22597,MUSICAL ZINC HEART DECORATION ,72,11/17/2011 14:49,0.29,12704.0,Finland
477660,577067,23084,RABBIT NIGHT LIGHT,24,11/17/2011 14:49,1.79,12704.0,Finland
477661,577067,POST,POSTAGE,2,11/17/2011 14:49,40.0,12704.0,Finland
477664,577069,90030B,RED KUKUI COCONUT SEED NECKLACE,6,11/17/2011 14:51,1.0,12704.0,Finland
477665,577069,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,11/17/2011 14:51,3.29,12704.0,Finland
477666,577069,85066,CREAM SWEETHEART MINI CHEST,2,11/17/2011 14:51,12.75,12704.0,Finland
477667,577069,22761,CHEST 7 DRAWER MA CAMPAGNE,1,11/17/2011 14:51,24.95,12704.0,Finland
477668,C577070,POST,POSTAGE,-1,11/17/2011 14:54,40.0,12704.0,Finland
495311,578300,84997D,CHILDRENS CUTLERY POLKADOT PINK,72,11/23/2011 15:02,3.75,12664.0,Finland
495312,578300,POST,POSTAGE,1,11/23/2011 15:02,40.0,12664.0,Finland
508862,579281,20712,JUMBO BAG WOODLAND ANIMALS,20,11/29/2011 10:36,2.08,12375.0,Finland
508863,579281,23200,JUMBO BAG PEARS,30,11/29/2011 10:36,2.08,12375.0,Finland
508864,579281,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,11/29/2011 10:36,2.08,12375.0,Finland
508865,579281,23203,JUMBO BAG VINTAGE DOILY ,10,11/29/2011 10:36,2.08,12375.0,Finland
508866,579281,21930,JUMBO STORAGE BAG SKULLS,10,11/29/2011 10:36,2.08,12375.0,Finland
508867,579281,POST,POSTAGE,1,11/29/2011 10:36,40.0,12375.0,Finland
513362,579550,21733,RED HANGING HEART T-LIGHT HOLDER,12,11/30/2011 10:48,2.95,12630.0,Finland
513363,579550,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,11/30/2011 10:48,2.89,12630.0,Finland
513364,579550,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/30/2011 10:48,2.95,12630.0,Finland
513365,579550,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,10,11/30/2011 10:48,0.82,12630.0,Finland
513366,579550,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,12,11/30/2011 10:48,1.25,12630.0,Finland
513367,579550,22804,PINK HANGING HEART T-LIGHT HOLDER,6,11/30/2011 10:48,2.95,12630.0,Finland
513368,579550,21154,RED RETROSPOT OVEN GLOVE ,10,11/30/2011 10:48,1.25,12630.0,Finland
513369,579550,22348,TEA BAG PLATE RED RETROSPOT,12,11/30/2011 10:48,0.85,12630.0,Finland
513370,579550,22367,CHILDRENS APRON SPACEBOY DESIGN,8,11/30/2011 10:48,1.95,12630.0,Finland
513371,579550,23571,TRADITIONAL NAUGHTS & CROSSES,12,11/30/2011 10:48,1.65,12630.0,Finland
513372,579550,22544,MINI JIGSAW SPACEBOY,24,11/30/2011 10:48,0.42,12630.0,Finland
513373,579550,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,11/30/2011 10:48,5.95,12630.0,Finland
513374,579550,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,11/30/2011 10:48,9.95,12630.0,Finland
513375,579550,22221,CAKE STAND LOVEBIRD 2 TIER PINK,2,11/30/2011 10:48,9.95,12630.0,Finland
513376,579550,21429,RED GINGHAM ROSE JEWELLERY BOX,8,11/30/2011 10:48,1.95,12630.0,Finland
513377,579550,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,11/30/2011 10:48,0.29,12630.0,Finland
513378,579550,85231B,CINAMMON SET OF 9 T-LIGHTS,12,11/30/2011 10:48,0.85,12630.0,Finland
513379,579550,23096,PETIT TRAY CHIC,12,11/30/2011 10:48,1.65,12630.0,Finland
513380,579550,22539,MINI JIGSAW DOLLY GIRL,24,11/30/2011 10:48,0.42,12630.0,Finland
513381,579550,22571,ROCKING HORSE RED CHRISTMAS ,12,11/30/2011 10:48,0.85,12630.0,Finland
513382,579550,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,11/30/2011 10:48,1.25,12630.0,Finland
513383,579550,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,11/30/2011 10:48,4.95,12630.0,Finland
513384,579550,23242,TREASURE TIN BUFFALO BILL ,6,11/30/2011 10:48,2.08,12630.0,Finland
513385,579550,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,11/30/2011 10:48,4.95,12630.0,Finland
513386,579550,22222,CAKE PLATE LOVEBIRD WHITE,3,11/30/2011 10:48,4.95,12630.0,Finland
513387,579550,22223,CAKE PLATE LOVEBIRD PINK,3,11/30/2011 10:48,4.95,12630.0,Finland
513388,579550,22899,CHILDREN'S APRON DOLLY GIRL ,6,11/30/2011 10:48,2.1,12630.0,Finland
513389,579550,22797,CHEST OF DRAWERS GINGHAM HEART ,1,11/30/2011 10:48,16.95,12630.0,Finland
513390,579550,POST,POSTAGE,3,11/30/2011 10:48,40.0,12630.0,Finland
518837,580123,84997C,CHILDRENS CUTLERY POLKADOT BLUE,72,12/1/2011 17:07,3.75,12664.0,Finland
518838,580123,84997D,CHILDRENS CUTLERY POLKADOT PINK,72,12/1/2011 17:07,3.75,12664.0,Finland
518839,580123,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,72,12/1/2011 17:07,3.75,12664.0,Finland
518840,580123,POST,POSTAGE,2,12/1/2011 17:07,40.0,12664.0,Finland
520145,580265,20713,JUMBO BAG OWLS,10,12/2/2011 12:47,2.08,12587.0,Finland
520146,580265,23200,JUMBO BAG PEARS,20,12/2/2011 12:47,2.08,12587.0,Finland
520147,580265,22386,JUMBO BAG PINK POLKADOT,20,12/2/2011 12:47,2.08,12587.0,Finland
520148,580265,POST,POSTAGE,1,12/2/2011 12:47,40.0,12587.0,Finland
520396,580281,23084,RABBIT NIGHT LIGHT,48,12/2/2011 13:15,1.79,12704.0,Finland
520397,580281,23560,SET OF 6 RIBBONS COUNTRY STYLE,6,12/2/2011 13:15,2.89,12704.0,Finland
520398,580281,21731,RED TOADSTOOL LED NIGHT LIGHT,24,12/2/2011 13:15,1.65,12704.0,Finland
520399,580281,20750,RED RETROSPOT MINI CASES,2,12/2/2011 13:15,7.95,12704.0,Finland
520400,580281,POST,POSTAGE,1,12/2/2011 13:15,40.0,12704.0,Finland
533604,C581071,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,12/7/2011 11:27,2.08,12375.0,Finland
