,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
292814,562560,22530,MAGIC DRAWING SLATE DOLLY GIRL ,4,8/5/2011 17:12,0.42,14156.0,EIRE
292815,562560,22533,MAGIC DRAWING SLATE BAKE A CAKE ,4,8/5/2011 17:12,0.42,14156.0,EIRE
292816,562560,22548,HEADS AND TAILS SPORTING FUN,4,8/5/2011 17:12,1.25,14156.0,EIRE
292817,562560,21790,VINTAGE SNAP CARDS,4,8/5/2011 17:12,0.85,14156.0,EIRE
292818,562560,21888,BINGO SET,2,8/5/2011 17:12,3.75,14156.0,EIRE
292819,562560,22746,POPPY'S PLAYHOUSE LIVINGROOM ,4,8/5/2011 17:12,2.1,14156.0,EIRE
292820,562560,22745,POPPY'S PLAYHOUSE BEDROOM ,4,8/5/2011 17:12,2.1,14156.0,EIRE
292821,562560,22748,POPPY'S PLAYHOUSE KITCHEN,4,8/5/2011 17:12,2.1,14156.0,EIRE
292822,562560,22623,BOX OF VINTAGE JIGSAW BLOCKS ,4,8/5/2011 17:12,5.95,14156.0,EIRE
292823,562560,22744,MAKE YOUR OWN MONSOON CARD KIT,6,8/5/2011 17:12,2.95,14156.0,EIRE
292824,562560,22742,MAKE YOUR OWN PLAYTIME CARD KIT,6,8/5/2011 17:12,2.95,14156.0,EIRE
292825,562560,22429,ENAMEL MEASURING JUG CREAM,4,8/5/2011 17:12,4.25,14156.0,EIRE
292826,562560,22666,RECIPE BOX PANTRY YELLOW DESIGN,4,8/5/2011 17:12,2.95,14156.0,EIRE
293783,C562617,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-2,8/8/2011 12:31,4.95,,EIRE
293908,562670,22138,BAKING SET 9 PIECE RETROSPOT ,3,8/8/2011 13:42,4.95,14911.0,EIRE
293909,562670,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,8/8/2011 13:42,4.95,14911.0,EIRE
293910,562670,22550,HOLIDAY FUN LUDO,4,8/8/2011 13:42,3.75,14911.0,EIRE
293911,562670,21912,VINTAGE SNAKES & LADDERS,4,8/8/2011 13:42,3.75,14911.0,EIRE
293912,562670,21888,BINGO SET,4,8/8/2011 13:42,3.75,14911.0,EIRE
293913,562670,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,8/8/2011 13:42,3.25,14911.0,EIRE
293914,562670,20998,ROSE DU SUD OVEN GLOVE,6,8/8/2011 13:42,2.95,14911.0,EIRE
293915,562670,22979,PANTRY WASHING UP BRUSH,12,8/8/2011 13:42,1.45,14911.0,EIRE
293916,562670,23245,SET OF 3 REGENCY CAKE TINS,4,8/8/2011 13:42,4.95,14911.0,EIRE
293917,562670,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,8/8/2011 13:42,1.65,14911.0,EIRE
293918,562670,22624,IVORY KITCHEN SCALES,2,8/8/2011 13:42,8.5,14911.0,EIRE
293919,562670,22627,MINT KITCHEN SCALES,2,8/8/2011 13:42,8.5,14911.0,EIRE
293920,562670,84992,72 SWEETHEART FAIRY CAKE CASES,24,8/8/2011 13:42,0.55,14911.0,EIRE
293921,562670,22960,JAM MAKING SET WITH JARS,6,8/8/2011 13:42,4.25,14911.0,EIRE
293922,562670,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,8/8/2011 13:42,0.85,14911.0,EIRE
293923,562670,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,8/8/2011 13:42,0.85,14911.0,EIRE
293924,562670,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,8/8/2011 13:42,0.85,14911.0,EIRE
293925,562670,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,8/8/2011 13:42,5.95,14911.0,EIRE
293926,562670,85014B,RED RETROSPOT UMBRELLA,3,8/8/2011 13:42,5.95,14911.0,EIRE
293927,562670,22423,REGENCY CAKESTAND 3 TIER,1,8/8/2011 13:42,12.75,14911.0,EIRE
293928,562670,23187,FRENCH STYLE STORAGE JAR BONBONS,48,8/8/2011 13:42,0.29,14911.0,EIRE
293929,562670,84877B,GREEN ROUND COMPACT MIRROR,24,8/8/2011 13:42,1.25,14911.0,EIRE
293930,562670,84818,DANISH ROSE PHOTO FRAME,24,8/8/2011 13:42,0.79,14911.0,EIRE
293931,562670,81952V,ROUND PURPLE CLOCK WITH SUCKER,10,8/8/2011 13:42,0.19,14911.0,EIRE
293932,562670,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,8/8/2011 13:42,0.42,14911.0,EIRE
293933,562670,23186,FRENCH STYLE STORAGE JAR CAFE ,48,8/8/2011 13:42,0.29,14911.0,EIRE
293934,562670,21636,MADRAS NOTEBOOK MEDIUM,12,8/8/2011 13:42,0.75,14911.0,EIRE
293935,562670,23073,GEORGIAN TRINKET BOX,1,8/8/2011 13:42,12.5,14911.0,EIRE
293936,562670,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,8/8/2011 13:42,1.25,14911.0,EIRE
293937,562670,21666,RIDGED GLASS T-LIGHT HOLDER,12,8/8/2011 13:42,0.65,14911.0,EIRE
293938,562670,22792,FLUTED ANTIQUE CANDLE HOLDER,12,8/8/2011 13:42,0.85,14911.0,EIRE
293939,562670,85053,FRENCH ENAMEL CANDLEHOLDER,6,8/8/2011 13:42,2.1,14911.0,EIRE
293940,562670,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,8/8/2011 13:42,7.95,14911.0,EIRE
293941,562670,21408,SPOTTY PINK DUCK DOORSTOP,3,8/8/2011 13:42,4.25,14911.0,EIRE
293942,562670,21770,OPEN CLOSED METAL SIGN,2,8/8/2011 13:42,4.95,14911.0,EIRE
293943,562670,22728,ALARM CLOCK BAKELIKE PINK,4,8/8/2011 13:42,3.75,14911.0,EIRE
293944,562670,22727,ALARM CLOCK BAKELIKE RED ,4,8/8/2011 13:42,3.75,14911.0,EIRE
293945,562670,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,8/8/2011 13:42,0.29,14911.0,EIRE
293946,562670,21986,PACK OF 12 PINK POLKADOT TISSUES,24,8/8/2011 13:42,0.29,14911.0,EIRE
293947,562670,22617,BAKING SET SPACEBOY DESIGN,3,8/8/2011 13:42,4.95,14911.0,EIRE
293948,562670,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,8/8/2011 13:42,0.55,14911.0,EIRE
293949,562670,21975,PACK OF 60 DINOSAUR CAKE CASES,24,8/8/2011 13:42,0.55,14911.0,EIRE
293950,562670,21212,PACK OF 72 RETROSPOT CAKE CASES,24,8/8/2011 13:42,0.55,14911.0,EIRE
293951,562670,22729,ALARM CLOCK BAKELIKE ORANGE,4,8/8/2011 13:42,3.75,14911.0,EIRE
293952,562670,22193,RED DINER WALL CLOCK,2,8/8/2011 13:42,8.5,14911.0,EIRE
293953,562670,22914,BLUE COAT RACK PARIS FASHION,3,8/8/2011 13:42,4.95,14911.0,EIRE
293954,562670,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,8/8/2011 13:42,6.75,14911.0,EIRE
293955,562670,22796,PHOTO FRAME 3 CLASSIC HANGING,2,8/8/2011 13:42,9.95,14911.0,EIRE
293956,562670,48194,DOORMAT HEARTS,2,8/8/2011 13:42,7.95,14911.0,EIRE
293957,562670,22595,GINGHAM HEART DECORATION,12,8/8/2011 13:42,0.85,14911.0,EIRE
293958,562670,22984,CARD GINGHAM ROSE ,12,8/8/2011 13:42,0.42,14911.0,EIRE
293959,562670,22028,PENNY FARTHING BIRTHDAY CARD,12,8/8/2011 13:42,0.42,14911.0,EIRE
293960,562670,22716,CARD CIRCUS PARADE,12,8/8/2011 13:42,0.42,14911.0,EIRE
293961,562670,23066,SMALL DECO JEWELLERY STAND,2,8/8/2011 13:42,8.25,14911.0,EIRE
293962,562670,23302,KNEELING MAT HOUSEWORK  DESIGN,12,8/8/2011 13:42,1.65,14911.0,EIRE
293963,562670,23149,ANTIQUE IVORY WIRE BOWL SMALL,6,8/8/2011 13:42,2.49,14911.0,EIRE
293964,562670,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,8/8/2011 13:42,2.95,14911.0,EIRE
293965,562670,84817,DANISH ROSE DECORATIVE PLATE,6,8/8/2011 13:42,2.1,14911.0,EIRE
297310,562935,85099B,JUMBO BAG RED RETROSPOT,10,8/10/2011 17:11,2.08,14156.0,EIRE
297311,562935,23199,JUMBO BAG APPLES,30,8/10/2011 17:11,2.08,14156.0,EIRE
297312,562935,23203,JUMBO BAG DOILEY PATTERNS,10,8/10/2011 17:11,2.08,14156.0,EIRE
297313,562935,85099F,JUMBO BAG STRAWBERRY,10,8/10/2011 17:11,2.08,14156.0,EIRE
297314,562935,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,8/10/2011 17:11,2.08,14156.0,EIRE
297315,562935,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,8/10/2011 17:11,2.08,14156.0,EIRE
297316,562935,23200,JUMBO BAG PEARS,30,8/10/2011 17:11,2.08,14156.0,EIRE
297317,562935,23066,SMALL DECO JEWELLERY STAND,5,8/10/2011 17:11,8.25,14156.0,EIRE
297318,562935,23065,LARGE DECO JEWELLERY STAND,8,8/10/2011 17:11,12.5,14156.0,EIRE
297319,562935,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,8/10/2011 17:11,2.55,14156.0,EIRE
297320,562935,22423,REGENCY CAKESTAND 3 TIER,16,8/10/2011 17:11,10.95,14156.0,EIRE
297321,562935,82483,WOOD 2 DRAWER CABINET WHITE FINISH,16,8/10/2011 17:11,5.95,14156.0,EIRE
297322,562935,82486,WOOD S/3 CABINET ANT WHITE FINISH,12,8/10/2011 17:11,8.15,14156.0,EIRE
297323,562935,23322,LARGE WHITE HEART OF WICKER,40,8/10/2011 17:11,2.55,14156.0,EIRE
297324,562935,20713,JUMBO BAG OWLS,10,8/10/2011 17:11,2.08,14156.0,EIRE
297325,562935,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,8/10/2011 17:11,2.08,14156.0,EIRE
297326,562935,23202,JUMBO BAG VINTAGE LEAF,10,8/10/2011 17:11,2.08,14156.0,EIRE
297327,562935,23201,JUMBO BAG ALPHABET,20,8/10/2011 17:11,2.08,14156.0,EIRE
297328,562935,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,8/10/2011 17:11,2.08,14156.0,EIRE
297329,562935,21931,JUMBO STORAGE BAG SUKI,10,8/10/2011 17:11,2.08,14156.0,EIRE
297330,562935,22386,JUMBO BAG PINK POLKADOT,50,8/10/2011 17:11,2.08,14156.0,EIRE
297369,C562938,M,Manual,-1,8/10/2011 17:14,1121.18,14156.0,EIRE
297911,562960,23189,SET OF 12 FORK CANDLES,6,8/11/2011 10:22,2.89,14911.0,EIRE
297912,562960,21391,FRENCH LAVENDER SCENT HEART,12,8/11/2011 10:22,0.75,14911.0,EIRE
297913,562960,21993,FLORAL FOLK STATIONERY SET,12,8/11/2011 10:22,1.25,14911.0,EIRE
297914,562960,35967,FOLK ART METAL STAR T-LIGHT HOLDER,12,8/11/2011 10:22,0.38,14911.0,EIRE
297915,562960,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,8/11/2011 10:22,0.42,14911.0,EIRE
297916,562960,22197,POPCORN HOLDER,24,8/11/2011 10:22,0.85,14911.0,EIRE
297917,562960,23073,GEORGIAN TRINKET BOX,2,8/11/2011 10:22,12.5,14911.0,EIRE
297918,562960,71459,HANGING JAM JAR T-LIGHT HOLDER,12,8/11/2011 10:22,0.85,14911.0,EIRE
297919,562960,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,8/11/2011 10:22,0.85,14911.0,EIRE
297920,562960,21695,SMALL SILVER FLOWER CANDLE POT,6,8/11/2011 10:22,2.95,14911.0,EIRE
297921,562960,21508,VINTAGE KID DOLLY CARD ,12,8/11/2011 10:22,0.42,14911.0,EIRE
297922,562960,22030,SWALLOWS GREETING CARD,12,8/11/2011 10:22,0.42,14911.0,EIRE
297923,562960,22906,12 MESSAGE CARDS WITH ENVELOPES,12,8/11/2011 10:22,1.65,14911.0,EIRE
297924,562960,22492,MINI PAINT SET VINTAGE ,36,8/11/2011 10:22,0.65,14911.0,EIRE
297925,562960,22652,TRAVEL SEWING KIT,10,8/11/2011 10:22,1.65,14911.0,EIRE
297926,562960,22966,GINGERBREAD MAN COOKIE CUTTER,12,8/11/2011 10:22,1.25,14911.0,EIRE
297927,562960,23244,ROUND STORAGE TIN VINTAGE LEAF,6,8/11/2011 10:22,1.95,14911.0,EIRE
297928,562960,23162,REGENCY TEA STRAINER,4,8/11/2011 10:22,3.75,14911.0,EIRE
297929,562960,20676,RED RETROSPOT BOWL,8,8/11/2011 10:22,1.25,14911.0,EIRE
297930,562960,22108,PING! MICROWAVE PLATE,4,8/11/2011 10:22,3.75,14911.0,EIRE
297931,562960,22311,OFFICE MUG WARMER BLACK+SILVER ,6,8/11/2011 10:22,2.95,14911.0,EIRE
297932,562960,22312,OFFICE MUG WARMER POLKADOT,6,8/11/2011 10:22,2.95,14911.0,EIRE
297933,562960,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,8/11/2011 10:22,1.65,14911.0,EIRE
297934,562960,21704,BAG 250g SWIRLY MARBLES,12,8/11/2011 10:22,0.85,14911.0,EIRE
297935,562960,21790,VINTAGE SNAP CARDS,24,8/11/2011 10:22,0.85,14911.0,EIRE
297936,562960,21915,RED  HARMONICA IN BOX ,24,8/11/2011 10:22,1.25,14911.0,EIRE
297937,562960,C2,CARRIAGE,1,8/11/2011 10:22,50.0,14911.0,EIRE
298045,562973,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,144,8/11/2011 11:42,1.06,14911.0,EIRE
298046,562973,22966,GINGERBREAD MAN COOKIE CUTTER,144,8/11/2011 11:42,1.06,14911.0,EIRE
298047,562973,22623,BOX OF VINTAGE JIGSAW BLOCKS ,72,8/11/2011 11:42,4.95,14911.0,EIRE
298048,562973,22560,TRADITIONAL MODELLING CLAY,144,8/11/2011 11:42,1.06,14911.0,EIRE
298049,562973,22561,WOODEN SCHOOL COLOURING SET,72,8/11/2011 11:42,1.45,14911.0,EIRE
298050,562973,22491,PACK OF 12 COLOURED PENCILS,48,8/11/2011 11:42,0.85,14911.0,EIRE
298051,562973,22274,FELTCRAFT DOLL EMILY,24,8/11/2011 11:42,2.95,14911.0,EIRE
298052,562973,21889,WOODEN BOX OF DOMINOES,80,8/11/2011 11:42,1.25,14911.0,EIRE
298053,562973,21790,VINTAGE SNAP CARDS,144,8/11/2011 11:42,0.72,14911.0,EIRE
298054,562973,23157,SET OF 6 NATIVITY MAGNETS ,240,8/11/2011 11:42,0.0,14911.0,EIRE
299407,563098,22425,ENAMEL COLANDER CREAM,12,8/12/2011 9:14,4.95,14911.0,EIRE
299408,563098,23247,BISCUIT TIN 50'S CHRISTMAS,24,8/12/2011 9:14,2.89,14911.0,EIRE
299409,563098,23320,GIANT 50'S CHRISTMAS CRACKER,48,8/12/2011 9:14,2.49,14911.0,EIRE
299410,563098,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,24,8/12/2011 9:14,1.65,14911.0,EIRE
299411,563098,23188,VINTAGE  2 METER FOLDING RULER,12,8/12/2011 9:14,1.65,14911.0,EIRE
299412,563098,22384,LUNCH BAG PINK POLKADOT,10,8/12/2011 9:14,1.65,14911.0,EIRE
299413,563098,23209,LUNCH BAG DOILEY PATTERN ,10,8/12/2011 9:14,1.65,14911.0,EIRE
299414,563098,23207,LUNCH BAG ALPHABET DESIGN,10,8/12/2011 9:14,1.65,14911.0,EIRE
299415,563098,20727,LUNCH BAG  BLACK SKULL.,10,8/12/2011 9:14,1.65,14911.0,EIRE
299416,563098,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,8/12/2011 9:14,0.55,14911.0,EIRE
299417,563098,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,8/12/2011 9:14,0.55,14911.0,EIRE
299418,563098,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,8/12/2011 9:14,0.55,14911.0,EIRE
299419,563098,84991,60 TEATIME FAIRY CAKE CASES,24,8/12/2011 9:14,0.55,14911.0,EIRE
299420,563098,21975,PACK OF 60 DINOSAUR CAKE CASES,24,8/12/2011 9:14,0.55,14911.0,EIRE
299421,563098,21212,PACK OF 72 RETROSPOT CAKE CASES,24,8/12/2011 9:14,0.55,14911.0,EIRE
299422,563098,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,32,8/12/2011 9:14,2.55,14911.0,EIRE
299423,563098,23168,CLASSIC CAFE SUGAR DISPENSER,24,8/12/2011 9:14,1.25,14911.0,EIRE
299424,563098,23245,SET OF 3 REGENCY CAKE TINS,12,8/12/2011 9:14,4.95,14911.0,EIRE
299425,563098,22963,JAM JAR WITH GREEN LID,12,8/12/2011 9:14,0.85,14911.0,EIRE
299426,563098,22960,JAM MAKING SET WITH JARS,6,8/12/2011 9:14,4.25,14911.0,EIRE
299427,563098,23253,16 PIECE CUTLERY SET PANTRY DESIGN,6,8/12/2011 9:14,15.95,14911.0,EIRE
299428,563098,22978,PANTRY ROLLING PIN,12,8/12/2011 9:14,3.75,14911.0,EIRE
299429,563098,22729,ALARM CLOCK BAKELIKE ORANGE,12,8/12/2011 9:14,3.75,14911.0,EIRE
299430,563098,23012,GLASS APOTHECARY BOTTLE PERFUME,8,8/12/2011 9:14,3.95,14911.0,EIRE
299431,563098,22624,IVORY KITCHEN SCALES,4,8/12/2011 9:14,8.5,14911.0,EIRE
299432,563098,22625,RED KITCHEN SCALES,4,8/12/2011 9:14,8.5,14911.0,EIRE
299433,563098,22692,DOORMAT WELCOME TO OUR HOME,4,8/12/2011 9:14,7.95,14911.0,EIRE
299434,563098,21523,DOORMAT FANCY FONT HOME SWEET HOME,4,8/12/2011 9:14,7.95,14911.0,EIRE
299435,563098,48187,DOORMAT NEW ENGLAND,4,8/12/2011 9:14,7.95,14911.0,EIRE
299436,563098,23236,DOILEY STORAGE TIN,12,8/12/2011 9:14,2.89,14911.0,EIRE
299437,563098,84030E,ENGLISH ROSE HOT WATER BOTTLE,8,8/12/2011 9:14,4.25,14911.0,EIRE
299438,563098,22113,GREY HEART HOT WATER BOTTLE,8,8/12/2011 9:14,3.75,14911.0,EIRE
299439,563098,21485,RETROSPOT HEART HOT WATER BOTTLE,6,8/12/2011 9:14,4.95,14911.0,EIRE
299440,563098,22835,HOT WATER BOTTLE I AM SO POORLY,8,8/12/2011 9:14,4.65,14911.0,EIRE
299441,563098,22112,CHOCOLATE HOT WATER BOTTLE,6,8/12/2011 9:14,4.95,14911.0,EIRE
299442,563098,23172,REGENCY TEA PLATE PINK,12,8/12/2011 9:14,1.65,14911.0,EIRE
299443,563098,23170,REGENCY TEA PLATE ROSES ,12,8/12/2011 9:14,1.65,14911.0,EIRE
299444,563098,23171,REGENCY TEA PLATE GREEN ,12,8/12/2011 9:14,1.65,14911.0,EIRE
299445,563098,22727,ALARM CLOCK BAKELIKE RED ,12,8/12/2011 9:14,3.75,14911.0,EIRE
299446,563098,22428,ENAMEL FIRE BUCKET CREAM,6,8/12/2011 9:14,6.95,14911.0,EIRE
299447,563098,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,8/12/2011 9:14,3.75,14911.0,EIRE
299763,563169,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/12/2011 12:42,2.95,14911.0,EIRE
299764,563169,22197,POPCORN HOLDER,48,8/12/2011 12:42,0.85,14911.0,EIRE
299765,563169,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,8/12/2011 12:42,7.95,14911.0,EIRE
299766,563169,48188,DOORMAT WELCOME PUPPIES,2,8/12/2011 12:42,7.95,14911.0,EIRE
299767,563169,23208,LUNCH BAG VINTAGE LEAF DESIGN,20,8/12/2011 12:42,1.65,14911.0,EIRE
299768,563169,23207,LUNCH BAG ALPHABET DESIGN,10,8/12/2011 12:42,1.65,14911.0,EIRE
299769,563169,23209,LUNCH BAG VINTAGE DOILY ,20,8/12/2011 12:42,1.65,14911.0,EIRE
299770,563169,20751,FUNKY WASHING UP GLOVES ASSORTED,24,8/12/2011 12:42,2.1,14911.0,EIRE
299771,563169,22993,SET OF 4 PANTRY JELLY MOULDS,12,8/12/2011 12:42,1.25,14911.0,EIRE
299772,563169,21467,CHERRY CROCHET FOOD COVER,6,8/12/2011 12:42,3.75,14911.0,EIRE
299773,563169,23201,JUMBO BAG ALPHABET,10,8/12/2011 12:42,2.08,14911.0,EIRE
299774,563169,48187,DOORMAT NEW ENGLAND,2,8/12/2011 12:42,7.95,14911.0,EIRE
299775,563169,21754,HOME BUILDING BLOCK WORD,3,8/12/2011 12:42,5.95,14911.0,EIRE
299776,563169,22279,POCKET BAG BLUE PAISLEY RED SPOT,12,8/12/2011 12:42,1.25,14911.0,EIRE
299777,563169,20726,LUNCH BAG WOODLAND,10,8/12/2011 12:42,1.65,14911.0,EIRE
299778,563169,23202,JUMBO BAG VINTAGE LEAF,20,8/12/2011 12:42,2.08,14911.0,EIRE
299779,563169,23203,JUMBO BAG VINTAGE DOILY ,20,8/12/2011 12:42,2.08,14911.0,EIRE
299780,563169,22381,TOY TIDY PINK POLKADOT,5,8/12/2011 12:42,2.1,14911.0,EIRE
299781,563169,22380,TOY TIDY SPACEBOY  ,5,8/12/2011 12:42,2.1,14911.0,EIRE
299782,563169,23245,SET OF 3 REGENCY CAKE TINS,4,8/12/2011 12:42,4.95,14911.0,EIRE
299783,563169,23296,SET OF 6 TEA TIME BAKING CASES,16,8/12/2011 12:42,1.25,14911.0,EIRE
299784,563169,23294,SET OF 6 SNACK LOAF BAKING CASES,16,8/12/2011 12:42,0.83,14911.0,EIRE
299785,563169,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,8/12/2011 12:42,1.65,14911.0,EIRE
299786,563169,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,48,8/12/2011 12:42,0.55,14911.0,EIRE
299787,563169,23306,SET OF 36 DOILIES PANTRY DESIGN,12,8/12/2011 12:42,1.45,14911.0,EIRE
299788,563169,84509B,SET OF 4 FAIRY CAKE PLACEMATS,4,8/12/2011 12:42,3.75,14911.0,EIRE
299789,563169,22697,GREEN REGENCY TEACUP AND SAUCER,6,8/12/2011 12:42,2.95,14911.0,EIRE
299790,563169,22698,PINK REGENCY TEACUP AND SAUCER,6,8/12/2011 12:42,2.95,14911.0,EIRE
299791,563169,22699,ROSES REGENCY TEACUP AND SAUCER ,12,8/12/2011 12:42,2.95,14911.0,EIRE
299792,563169,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,8/12/2011 12:42,0.85,14911.0,EIRE
299793,563169,22966,GINGERBREAD MAN COOKIE CUTTER,12,8/12/2011 12:42,1.25,14911.0,EIRE
299794,563169,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,8/12/2011 12:42,4.95,14911.0,EIRE
299795,563169,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,48,8/12/2011 12:42,0.55,14911.0,EIRE
299796,563169,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,8/12/2011 12:42,0.83,14911.0,EIRE
299797,563169,21212,PACK OF 72 RETROSPOT CAKE CASES,24,8/12/2011 12:42,0.55,14911.0,EIRE
300951,C563225,D,Discount,-1,8/14/2011 14:35,434.51,14911.0,EIRE
301832,563355,23245,SET OF 3 REGENCY CAKE TINS,4,8/15/2011 14:39,4.95,14156.0,EIRE
301833,563355,23321,SMALL WHITE HEART OF WICKER,12,8/15/2011 14:39,1.65,14156.0,EIRE
301834,563355,23322,LARGE WHITE HEART OF WICKER,6,8/15/2011 14:39,2.95,14156.0,EIRE
301835,563355,23546,WRAP PAISLEY PARK ,25,8/15/2011 14:39,0.42,14156.0,EIRE
301836,563355,23202,JUMBO BAG VINTAGE LEAF,10,8/15/2011 14:39,2.08,14156.0,EIRE
301837,563355,23203,JUMBO BAG VINTAGE DOILY ,10,8/15/2011 14:39,2.08,14156.0,EIRE
301838,563355,23209,LUNCH BAG VINTAGE DOILY ,10,8/15/2011 14:39,1.65,14156.0,EIRE
301839,563355,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,8/15/2011 14:39,1.65,14156.0,EIRE
301840,563355,23207,LUNCH BAG ALPHABET DESIGN,10,8/15/2011 14:39,1.65,14156.0,EIRE
301841,563355,23231,WRAP  VINTAGE DOILY ,25,8/15/2011 14:39,0.42,14156.0,EIRE
301842,563355,16161P,WRAP ENGLISH ROSE ,25,8/15/2011 14:39,0.42,14156.0,EIRE
301843,563355,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,8/15/2011 14:39,0.85,14156.0,EIRE
301844,563355,20751,FUNKY WASHING UP GLOVES ASSORTED,12,8/15/2011 14:39,2.1,14156.0,EIRE
301845,563355,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,8/15/2011 14:39,0.55,14156.0,EIRE
301846,563355,84991,60 TEATIME FAIRY CAKE CASES,24,8/15/2011 14:39,0.55,14156.0,EIRE
301847,563355,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,8/15/2011 14:39,3.25,14156.0,EIRE
301848,563355,16045,POPART WOODEN PENCILS ASST,100,8/15/2011 14:39,0.04,14156.0,EIRE
301849,563355,10133,COLOURING PENCILS BROWN TUBE,20,8/15/2011 14:39,0.42,14156.0,EIRE
301850,563355,20984,12 PENCILS TALL TUBE POSY,24,8/15/2011 14:39,0.29,14156.0,EIRE
301851,563355,21179,NO JUNK MAIL METAL SIGN,24,8/15/2011 14:39,0.39,14156.0,EIRE
301852,563355,22094,RED RETROSPOT TISSUE BOX,36,8/15/2011 14:39,0.39,14156.0,EIRE
301853,563355,22609,PENS ASSORTED SPACEBALL,36,8/15/2011 14:39,0.19,14156.0,EIRE
301854,563355,22610,PENS ASSORTED FUNNY FACE,36,8/15/2011 14:39,0.19,14156.0,EIRE
301855,563355,35923,CANDY HEART HANGING DECORATION,12,8/15/2011 14:39,0.39,14156.0,EIRE
301856,563355,21790,VINTAGE SNAP CARDS,12,8/15/2011 14:39,0.85,14156.0,EIRE
301857,563355,21889,WOODEN BOX OF DOMINOES,12,8/15/2011 14:39,1.25,14156.0,EIRE
301858,563355,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,8/15/2011 14:39,1.25,14156.0,EIRE
301859,563355,22548,HEADS AND TAILS SPORTING FUN,12,8/15/2011 14:39,1.25,14156.0,EIRE
301860,563355,23229,VINTAGE DONKEY TAIL GAME ,6,8/15/2011 14:39,3.75,14156.0,EIRE
301861,563355,22620,4 TRADITIONAL SPINNING TOPS,12,8/15/2011 14:39,1.45,14156.0,EIRE
301862,563355,C2,CARRIAGE,1,8/15/2011 14:39,50.0,14156.0,EIRE
302068,C563375,23149,ANTIQUE IVORY WIRE BOWL SMALL,-6,8/16/2011 10:27,2.49,14911.0,EIRE
302069,C563375,23073,GEORGIAN TRINKET BOX,-1,8/16/2011 10:27,12.5,14911.0,EIRE
302070,C563375,22989,SET 2 PANTRY DESIGN TEA TOWELS,-6,8/16/2011 10:27,3.25,14911.0,EIRE
302071,C563375,22193,RED DINER WALL CLOCK,-2,8/16/2011 10:27,8.5,14911.0,EIRE
303467,563547,21788,KIDS RAIN MAC BLUE,24,8/17/2011 12:29,0.85,,EIRE
303468,563547,21789,KIDS RAIN MAC PINK,24,8/17/2011 12:29,0.85,,EIRE
303469,563547,22745,POPPY'S PLAYHOUSE BEDROOM ,6,8/17/2011 12:29,2.1,,EIRE
303470,563547,22748,POPPY'S PLAYHOUSE KITCHEN,6,8/17/2011 12:29,2.1,,EIRE
303471,563547,23078,ICE CREAM PEN LIP GLOSS ,24,8/17/2011 12:29,1.25,,EIRE
303472,563547,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,8/17/2011 12:29,4.95,,EIRE
